orgnavn,enhedsnummer_deltager,enhedsnummer_virksomhed,vaerdinavn,vaerdi,gyldigfra,gyldigtil,enhedstype_deltager,cvrnummer_deltager,cvrnummer_virksomhed
Revision,2165320,4000716326,FUNKTION,REVISION,2006-06-13,2015-02-02,VIRKSOMHED,20222670,10977134
Revision,4751597,4000527071,FUNKTION,REVISION,2014-10-13,2200-01-01,VIRKSOMHED,30700228,18409801
Revision,2165320,4000527071,FUNKTION,REVISION,2010-12-17,2014-10-13,VIRKSOMHED,20222670,18409801
Revision,396489,4000527071,FUNKTION,REVISION,2014-10-13,2014-10-13,VIRKSOMHED,73317428,18409801
Revision,4751597,4000676358,FUNKTION,REVISION,2008-03-31,2200-01-01,VIRKSOMHED,30700228,29634521
Revision,4751597,4000677327,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,20415487
Revision,5105513,4000677327,FUNKTION,REVISION,2011-08-11,2014-10-10,VIRKSOMHED,26052394,20415487
Revision,4751597,4000683299,FUNKTION,REVISION,2010-04-29,2017-05-31,VIRKSOMHED,30700228,26366348
Revision,4000769917,4000683299,FUNKTION,REVISION,2017-05-31,2200-01-01,VIRKSOMHED,33771231,26366348
Revision,4751597,4000640844,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,14049673
Revision,5105513,4000640844,FUNKTION,REVISION,2011-07-11,2014-10-10,VIRKSOMHED,26052394,14049673
Revision,4751597,4000774952,FUNKTION,REVISION,2009-05-28,2014-03-25,VIRKSOMHED,30700228,19039889
Revision,4751597,4000774952,FUNKTION,REVISION,2011-07-01,2014-09-17,VIRKSOMHED,30700228,19039889
Revision,328597,4000774952,FUNKTION,REVISION,2014-09-17,2200-01-01,VIRKSOMHED,25492145,19039889
Revision,4751597,4000612334,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,15897309
Revision,5105513,4000612334,FUNKTION,REVISION,2011-08-26,2014-10-10,VIRKSOMHED,26052394,15897309
Revision,4751597,4000612935,FUNKTION,REVISION,2008-03-29,2200-01-01,VIRKSOMHED,30700228,15452986
Revision,4751597,4000796088,FUNKTION,REVISION,2018-05-08,2200-01-01,VIRKSOMHED,30700228,10134285
Revision,4001991026,4000796088,FUNKTION,REVISION,2014-07-09,2018-05-08,VIRKSOMHED,25578198,10134285
Revision,5105513,4000796088,FUNKTION,REVISION,2012-06-22,2014-07-09,VIRKSOMHED,26052394,10134285
Revision,4751597,4000698099,FUNKTION,REVISION,2015-01-15,2200-01-01,VIRKSOMHED,30700228,18262894
Revision,2165320,4000698099,FUNKTION,REVISION,1998-12-04,2015-01-15,VIRKSOMHED,20222670,18262894
Revision,4751597,4000756540,FUNKTION,REVISION,2008-05-27,2200-01-01,VIRKSOMHED,30700228,20728132
Revision,4751597,4000389823,FUNKTION,REVISION,2014-10-10,2018-07-30,VIRKSOMHED,30700228,25305639
Revision,5651072,4000389823,FUNKTION,REVISION,2018-07-30,2200-01-01,VIRKSOMHED,33963556,25305639
Revision,5105513,4000389823,FUNKTION,REVISION,2009-11-10,2014-10-10,VIRKSOMHED,26052394,25305639
Revision,4751597,4000763592,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,39170418
Revision,1642746,4000763592,FUNKTION,REVISION,1978-01-01,2014-10-10,VIRKSOMHED,10550947,39170418
Revision,4751597,4000505575,FUNKTION,REVISION,2010-04-29,2017-03-30,VIRKSOMHED,30700228,26366224
Revision,4000769917,4000505575,FUNKTION,REVISION,2017-03-30,2200-01-01,VIRKSOMHED,33771231,26366224
Revision,4751597,4000511307,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,18058936
Revision,5105513,4000511307,FUNKTION,REVISION,2010-08-10,2014-10-10,VIRKSOMHED,26052394,18058936
Revision,4751597,4000798054,FUNKTION,REVISION,2008-04-16,2200-01-01,VIRKSOMHED,30700228,10161614
Revision,4751597,4000424306,FUNKTION,REVISION,2008-04-09,2015-03-24,VIRKSOMHED,30700228,10239702
Revision,4000769917,4000424306,FUNKTION,REVISION,2015-03-24,2200-01-01,VIRKSOMHED,33771231,10239702
Revision,4751597,4000401664,FUNKTION,REVISION,2008-03-25,2016-04-19,VIRKSOMHED,30700228,77868011
Revision,4001991026,4000401664,FUNKTION,REVISION,2016-04-19,2200-01-01,VIRKSOMHED,25578198,77868011
Revision,4751597,4000573083,FUNKTION,REVISION,2009-02-27,2014-04-10,VIRKSOMHED,30700228,25508343
Revision,4000769917,4000573083,FUNKTION,REVISION,2017-04-19,2200-01-01,VIRKSOMHED,33771231,25508343
Revision,4001991026,4000573083,FUNKTION,REVISION,2014-04-10,2017-04-19,VIRKSOMHED,25578198,25508343
Revision,4751597,4000371753,FUNKTION,REVISION,2009-03-12,2014-03-20,VIRKSOMHED,30700228,61056416
Revision,4000769917,4000371753,FUNKTION,REVISION,2017-03-30,2200-01-01,VIRKSOMHED,33771231,61056416
Revision,4001991026,4000371753,FUNKTION,REVISION,2014-03-20,2017-03-30,VIRKSOMHED,25578198,61056416
Revision,4751597,4000694709,FUNKTION,REVISION,2009-04-16,2018-10-05,VIRKSOMHED,30700228,26428424
Revision,5651072,4000694709,FUNKTION,REVISION,2018-10-05,2200-01-01,VIRKSOMHED,33963556,26428424
Revision,4751597,4000591064,FUNKTION,REVISION,2014-02-26,2200-01-01,VIRKSOMHED,30700228,40212116
Revision,5105513,4000591064,FUNKTION,REVISION,2009-03-09,2014-02-26,VIRKSOMHED,26052394,40212116
Revision,4751597,4000768086,FUNKTION,REVISION,2016-03-18,2017-01-13,VIRKSOMHED,30700228,27275001
Revision,5651072,4000768086,FUNKTION,REVISION,2011-10-13,2016-03-18,VIRKSOMHED,33963556,27275001
Revision,4751597,4000801239,FUNKTION,REVISION,2008-04-17,2017-03-13,VIRKSOMHED,30700228,10206987
Revision,4000769917,4000801239,FUNKTION,REVISION,2017-03-13,2200-01-01,VIRKSOMHED,33771231,10206987
Revision,4001991026,4000801239,FUNKTION,REVISION,2017-03-13,2017-03-17,VIRKSOMHED,25578198,10206987
Revision,4751597,4000754605,FUNKTION,REVISION,2017-01-24,2200-01-01,VIRKSOMHED,30700228,24431118
Revision,5105513,4000754605,FUNKTION,REVISION,2012-10-26,2017-01-24,VIRKSOMHED,26052394,24431118
Revision,4751597,4000678518,FUNKTION,REVISION,2008-10-22,2014-04-23,VIRKSOMHED,30700228,83175419
Revision,4001991026,4000678518,FUNKTION,REVISION,2014-04-23,2200-01-01,VIRKSOMHED,25578198,83175419
Revision,4751597,4000505073,FUNKTION,REVISION,2010-04-29,2017-03-30,VIRKSOMHED,30700228,26366321
Revision,4000769917,4000505073,FUNKTION,REVISION,2017-03-30,2200-01-01,VIRKSOMHED,33771231,26366321
Revision,4751597,4000690522,FUNKTION,REVISION,2017-09-20,2200-01-01,VIRKSOMHED,30700228,48117716
Revision,5651072,4000690522,FUNKTION,REVISION,2011-10-13,2017-09-20,VIRKSOMHED,33963556,48117716
Revision,4751597,4000530984,FUNKTION,REVISION,2008-04-30,2017-05-24,VIRKSOMHED,30700228,10073022
Revision,5651072,4000530984,FUNKTION,REVISION,2017-05-24,2200-01-01,VIRKSOMHED,33963556,10073022
Revision,4751597,4000776090,FUNKTION,REVISION,2012-05-22,2014-11-20,VIRKSOMHED,30700228,16406899
Revision,4001991026,4000776090,FUNKTION,REVISION,2014-11-20,2200-01-01,VIRKSOMHED,25578198,16406899
Revision,4751597,4000746979,FUNKTION,REVISION,2008-03-25,2016-03-16,VIRKSOMHED,30700228,26935865
Revision,4000769917,4000746979,FUNKTION,REVISION,2016-03-16,2200-01-01,VIRKSOMHED,33771231,26935865
Revision,4751597,4000388102,FUNKTION,REVISION,2008-05-07,2200-01-01,VIRKSOMHED,30700228,25490762
Revision,4751597,4000799545,FUNKTION,REVISION,2008-06-01,2014-07-08,VIRKSOMHED,30700228,10466148
Revision,4001991026,4000799545,FUNKTION,REVISION,2014-07-08,2017-09-01,VIRKSOMHED,25578198,10466148
Revision,4751597,4000799882,FUNKTION,REVISION,2008-12-29,2014-04-25,VIRKSOMHED,30700228,10319641
Revision,4001991026,4000799882,FUNKTION,REVISION,2014-04-25,2019-01-09,VIRKSOMHED,25578198,10319641
Revision,4751597,4000730073,FUNKTION,REVISION,2008-04-17,2200-01-01,VIRKSOMHED,30700228,21503894
Revision,4751597,4000696554,FUNKTION,REVISION,2008-12-16,2014-03-20,VIRKSOMHED,30700228,25508386
Revision,4000769917,4000696554,FUNKTION,REVISION,2017-08-01,2200-01-01,VIRKSOMHED,33771231,25508386
Revision,4001991026,4000696554,FUNKTION,REVISION,2014-03-20,2017-08-01,VIRKSOMHED,25578198,25508386
Revision,4751597,4000722213,FUNKTION,REVISION,2011-12-28,2200-01-01,VIRKSOMHED,30700228,34093024
Revision,4751597,4000537046,FUNKTION,REVISION,2008-03-10,2200-01-01,VIRKSOMHED,30700228,30003519
Revision,4751597,4000796934,FUNKTION,REVISION,2012-09-27,2200-01-01,VIRKSOMHED,30700228,10290147
Revision,4751597,4000357847,FUNKTION,REVISION,2008-04-17,2200-01-01,VIRKSOMHED,30700228,41940115
Revision,4751597,4000798660,FUNKTION,REVISION,2009-05-19,2200-01-01,VIRKSOMHED,30700228,10432391
Revision,4751597,4000751335,FUNKTION,REVISION,2017-03-30,2200-01-01,VIRKSOMHED,30700228,58180912
Revision,5651072,4000751335,FUNKTION,REVISION,2011-10-13,2017-03-30,VIRKSOMHED,33963556,58180912
Revision,4751597,4000573110,FUNKTION,REVISION,2008-05-21,2200-01-01,VIRKSOMHED,30700228,25834844
Revision,4751597,4000800852,FUNKTION,REVISION,2008-04-16,2015-06-19,VIRKSOMHED,30700228,10038839
Revision,5651072,4000800852,FUNKTION,REVISION,2015-06-19,2200-01-01,VIRKSOMHED,33963556,10038839
Revision,4751597,4000512416,FUNKTION,REVISION,2008-05-29,2014-05-28,VIRKSOMHED,30700228,38688928
Revision,4001991026,4000512416,FUNKTION,REVISION,2014-05-28,2200-01-01,VIRKSOMHED,25578198,38688928
Revision,4751597,4000406224,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,36696915
Revision,5105513,4000406224,FUNKTION,REVISION,2011-07-13,2014-10-10,VIRKSOMHED,26052394,36696915
Revision,4751597,4000794035,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,59654314
Revision,5105513,4000794035,FUNKTION,REVISION,2010-05-07,2014-10-10,VIRKSOMHED,26052394,59654314
Revision,4751597,4000658548,FUNKTION,REVISION,2014-10-10,2018-05-01,VIRKSOMHED,30700228,32357644
Revision,5105513,4000658548,FUNKTION,REVISION,2011-08-25,2014-10-10,VIRKSOMHED,26052394,32357644
Revision,4751597,4000676936,FUNKTION,REVISION,2008-04-17,2200-01-01,VIRKSOMHED,30700228,55700117
Revision,4751597,4000571953,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,24256960
Revision,5105513,4000571953,FUNKTION,REVISION,2009-09-01,2014-10-10,VIRKSOMHED,26052394,24256960
Revision,4751597,4000519318,FUNKTION,REVISION,2014-10-10,2015-05-27,VIRKSOMHED,30700228,26067715
Revision,4000769917,4000519318,FUNKTION,REVISION,2015-05-27,2200-01-01,VIRKSOMHED,33771231,26067715
Revision,5105513,4000519318,FUNKTION,REVISION,2011-07-11,2014-10-10,VIRKSOMHED,26052394,26067715
Revision,4751597,4000769951,FUNKTION,REVISION,2009-05-18,2014-06-17,VIRKSOMHED,30700228,30497147
Revision,4001991026,4000769951,FUNKTION,REVISION,2014-06-17,2200-01-01,VIRKSOMHED,25578198,30497147
Revision,4751597,4000800911,FUNKTION,REVISION,2014-10-02,2200-01-01,VIRKSOMHED,30700228,10041538
Revision,5189985,4000800911,FUNKTION,REVISION,2010-11-29,2014-10-02,VIRKSOMHED,29794030,10041538
Revision,4751597,4000355118,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,78419717
Revision,5105513,4000355118,FUNKTION,REVISION,2011-12-13,2014-10-10,VIRKSOMHED,26052394,78419717
Revision,4751597,4000799242,FUNKTION,REVISION,2008-12-22,2015-09-24,VIRKSOMHED,30700228,10313082
Revision,4000769917,4000799242,FUNKTION,REVISION,2015-09-25,2200-01-01,VIRKSOMHED,33771231,10313082
Revision,4751597,4000674517,FUNKTION,REVISION,2008-12-15,2200-01-01,VIRKSOMHED,30700228,10024722
Revision,4751597,4000649781,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,19064301
Revision,5105513,4000649781,FUNKTION,REVISION,2011-05-31,2014-10-10,VIRKSOMHED,26052394,19064301
Revision,4751597,4000610001,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,28865880
Revision,5105513,4000610001,FUNKTION,REVISION,2011-07-13,2014-10-10,VIRKSOMHED,26052394,28865880
Revision,4751597,4000703600,FUNKTION,REVISION,2015-05-04,2019-05-20,VIRKSOMHED,30700228,32660991
Revision,4000769917,4000703600,FUNKTION,REVISION,2019-05-20,2200-01-01,VIRKSOMHED,33771231,32660991
Revision,5189985,4000703600,FUNKTION,REVISION,2012-05-07,2015-05-04,VIRKSOMHED,29794030,32660991
Revision,4751597,4000420904,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,76486212
Revision,5105513,4000420904,FUNKTION,REVISION,2011-08-11,2014-10-10,VIRKSOMHED,26052394,76486212
Revision,4751597,4000779923,FUNKTION,REVISION,2016-05-02,2200-01-01,VIRKSOMHED,30700228,29938490
Revision,5105513,4000779923,FUNKTION,REVISION,2012-04-26,2016-05-02,VIRKSOMHED,26052394,29938490
Revision,4751597,4000503701,FUNKTION,REVISION,2008-12-16,2200-01-01,VIRKSOMHED,30700228,15751274
Revision,4751597,4000546433,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,11735894
Revision,5105513,4000546433,FUNKTION,REVISION,2012-06-22,2014-10-10,VIRKSOMHED,26052394,11735894
Revision,4751597,4000595191,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,10130751
Revision,1642746,4000595191,FUNKTION,REVISION,2003-01-01,2014-10-10,VIRKSOMHED,10550947,10130751
Revision,4751597,4000677983,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,71302814
Revision,5105513,4000677983,FUNKTION,REVISION,2010-08-10,2014-10-10,VIRKSOMHED,26052394,71302814
Revision,4751597,4000357974,FUNKTION,REVISION,2008-05-20,2200-01-01,VIRKSOMHED,30700228,27619312
Revision,4751597,4000647538,FUNKTION,REVISION,2018-06-06,2200-01-01,VIRKSOMHED,30700228,25177509
Revision,4000769917,4000647538,FUNKTION,REVISION,2011-07-01,2018-06-06,VIRKSOMHED,33771231,25177509
Revision,4751597,4000798284,FUNKTION,REVISION,2008-05-15,2014-05-20,VIRKSOMHED,30700228,10290813
Revision,4001991026,4000798284,FUNKTION,REVISION,2014-05-20,2200-01-01,VIRKSOMHED,25578198,10290813
Revision,4751597,4000607820,FUNKTION,REVISION,2008-04-30,2017-05-24,VIRKSOMHED,30700228,26073979
Revision,5651072,4000607820,FUNKTION,REVISION,2017-05-24,2200-01-01,VIRKSOMHED,33963556,26073979
Revision,4751597,4000703278,FUNKTION,REVISION,2011-11-25,2200-01-01,VIRKSOMHED,30700228,88216512
Revision,4751597,4000718231,FUNKTION,REVISION,2008-12-19,2014-09-30,VIRKSOMHED,30700228,63855618
Revision,4001991026,4000718231,FUNKTION,REVISION,2014-10-01,2200-01-01,VIRKSOMHED,25578198,63855618
Revision,4751597,4000468186,FUNKTION,REVISION,2010-05-28,2200-01-01,VIRKSOMHED,30700228,12542976
Revision,4751597,4000505225,FUNKTION,REVISION,2014-10-10,2019-03-26,VIRKSOMHED,30700228,63890812
Revision,4000769917,4000505225,FUNKTION,REVISION,2019-03-26,2200-01-01,VIRKSOMHED,33771231,63890812
Revision,5105513,4000505225,FUNKTION,REVISION,2012-08-21,2014-10-10,VIRKSOMHED,26052394,63890812
Revision,4751597,4000800118,FUNKTION,REVISION,2008-02-07,2014-05-26,VIRKSOMHED,30700228,10458048
Revision,4001991026,4000800118,FUNKTION,REVISION,2014-05-26,2200-01-01,VIRKSOMHED,25578198,10458048
Revision,4751597,4000684050,FUNKTION,REVISION,2015-05-18,2018-06-15,VIRKSOMHED,30700228,32655505
Revision,4000769917,4000684050,FUNKTION,REVISION,2018-06-15,2200-01-01,VIRKSOMHED,33771231,32655505
Revision,4000769917,4000684050,FUNKTION,REVISION,2011-07-01,2015-05-18,VIRKSOMHED,33771231,32655505
Revision,4751597,4000619689,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,77847316
Revision,5105513,4000619689,FUNKTION,REVISION,2009-09-07,2014-10-10,VIRKSOMHED,26052394,77847316
Revision,4751597,4000366764,FUNKTION,REVISION,2008-01-22,2200-01-01,VIRKSOMHED,30700228,52814812
Revision,4751597,4000785856,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,14306048
Revision,5105513,4000785856,FUNKTION,REVISION,2013-04-24,2014-10-10,VIRKSOMHED,26052394,14306048
Revision,4751597,4000554197,FUNKTION,REVISION,2011-02-24,2014-09-10,VIRKSOMHED,30700228,10050715
Revision,4001991026,4000554197,FUNKTION,REVISION,2014-09-10,2200-01-01,VIRKSOMHED,25578198,10050715
Revision,4751597,4000385881,FUNKTION,REVISION,2017-05-31,2200-01-01,VIRKSOMHED,30700228,67324013
Revision,4751597,4000385881,FUNKTION,REVISION,2012-01-30,2014-07-10,VIRKSOMHED,30700228,67324013
Revision,4001991026,4000385881,FUNKTION,REVISION,2014-07-10,2017-05-31,VIRKSOMHED,25578198,67324013
Revision,4751597,4000467152,FUNKTION,REVISION,2015-04-24,2017-08-01,VIRKSOMHED,30700228,26708435
Revision,4000769917,4000467152,FUNKTION,REVISION,2017-05-08,2200-01-01,VIRKSOMHED,33771231,26708435
Revision,4000769917,4000467152,FUNKTION,REVISION,2011-07-01,2015-04-30,VIRKSOMHED,33771231,26708435
Revision,4751597,4000409074,FUNKTION,REVISION,2008-04-10,2200-01-01,VIRKSOMHED,30700228,25802888
Revision,4000769917,4000409074,FUNKTION,REVISION,2013-12-05,2014-03-20,VIRKSOMHED,33771231,25802888
Revision,4751597,4000493230,FUNKTION,REVISION,2018-04-09,2200-01-01,VIRKSOMHED,30700228,10112354
Revision,4000769917,4000493230,FUNKTION,REVISION,2011-07-01,2018-04-09,VIRKSOMHED,33771231,10112354
Revision,4751597,4000774540,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,29219354
Revision,5105513,4000774540,FUNKTION,REVISION,2011-08-18,2014-10-10,VIRKSOMHED,26052394,29219354
Revision,4751597,4000394451,FUNKTION,REVISION,2012-02-28,2016-02-23,VIRKSOMHED,30700228,10639476
Revision,4000769917,4000394451,FUNKTION,REVISION,2016-02-23,2200-01-01,VIRKSOMHED,33771231,10639476
Revision,4751597,4000578778,FUNKTION,REVISION,2017-01-25,2018-10-30,VIRKSOMHED,30700228,50574911
Revision,4751597,4000578778,FUNKTION,REVISION,2009-06-04,2014-08-11,VIRKSOMHED,30700228,50574911
Revision,4001991026,4000578778,FUNKTION,REVISION,2014-08-11,2017-01-25,VIRKSOMHED,25578198,50574911
Revision,4001991026,4000578778,FUNKTION,REVISION,2018-10-30,2200-01-01,VIRKSOMHED,25578198,50574911
Revision,4751597,4000361495,FUNKTION,REVISION,2011-04-01,2014-06-25,VIRKSOMHED,30700228,45667219
Revision,4001991026,4000361495,FUNKTION,REVISION,2014-06-25,2200-01-01,VIRKSOMHED,25578198,45667219
Revision,4751597,4000364369,FUNKTION,REVISION,2008-04-23,2200-01-01,VIRKSOMHED,30700228,34044511
Revision,4751597,4000801986,FUNKTION,REVISION,2017-11-01,2200-01-01,VIRKSOMHED,30700228,10216990
Revision,5651072,4000801986,FUNKTION,REVISION,2011-10-13,2017-11-01,VIRKSOMHED,33963556,10216990
Revision,4751597,4000599540,FUNKTION,REVISION,2016-08-08,2200-01-01,VIRKSOMHED,30700228,17169114
Revision,2444748,4000599540,FUNKTION,REVISION,2008-03-01,2016-08-08,VIRKSOMHED,15915641,17169114
Revision,4751597,4000463139,FUNKTION,REVISION,2009-04-23,2200-01-01,VIRKSOMHED,30700228,55542228
Revision,4000769917,4000463139,FUNKTION,REVISION,2012-04-23,2200-01-01,VIRKSOMHED,33771231,55542228
Revision,4751597,4000683584,FUNKTION,REVISION,2019-05-20,2200-01-01,VIRKSOMHED,30700228,11286933
Revision,5651072,4000683584,FUNKTION,REVISION,2012-06-07,2019-06-03,VIRKSOMHED,33963556,11286933
Revision,4751597,4000582614,FUNKTION,REVISION,2008-03-27,2200-01-01,VIRKSOMHED,30700228,64600028
Revision,4751597,4000761487,FUNKTION,REVISION,2008-11-26,2200-01-01,VIRKSOMHED,30700228,73507812
Revision,4751597,4000795458,FUNKTION,REVISION,2011-11-11,2014-10-15,VIRKSOMHED,30700228,10531837
Revision,5950390,4000795458,FUNKTION,REVISION,2014-10-15,2200-01-01,VIRKSOMHED,35257691,10531837
Revision,4751597,4000757502,FUNKTION,REVISION,2008-05-23,2017-10-26,VIRKSOMHED,30700228,87980014
Revision,4001991026,4000757502,FUNKTION,REVISION,2017-10-26,2200-01-01,VIRKSOMHED,25578198,87980014
Revision,4751597,4000722682,FUNKTION,REVISION,2014-09-25,2017-11-30,VIRKSOMHED,30700228,19398994
Revision,4001991026,4000722682,FUNKTION,REVISION,2017-11-30,2200-01-01,VIRKSOMHED,25578198,19398994
Revision,1642746,4000722682,FUNKTION,REVISION,2003-10-28,2014-09-25,VIRKSOMHED,10550947,19398994
Revision,4751597,4000434085,FUNKTION,REVISION,2008-12-15,2200-01-01,VIRKSOMHED,30700228,88972716
Revision,4751597,4000343329,FUNKTION,REVISION,2014-10-10,2018-04-24,VIRKSOMHED,30700228,41956712
Revision,4001991026,4000343329,FUNKTION,REVISION,2018-04-24,2200-01-01,VIRKSOMHED,25578198,41956712
Revision,5105513,4000343329,FUNKTION,REVISION,2009-04-29,2014-10-10,VIRKSOMHED,26052394,41956712
Revision,4751597,4000355862,FUNKTION,REVISION,2019-02-28,2200-01-01,VIRKSOMHED,30700228,20953233
Revision,5651072,4000355862,FUNKTION,REVISION,2011-10-13,2019-02-28,VIRKSOMHED,33963556,20953233
Revision,4751597,4000402888,FUNKTION,REVISION,2014-10-10,2018-08-20,VIRKSOMHED,30700228,31371716
Revision,4001991026,4000402888,FUNKTION,REVISION,2018-08-20,2200-01-01,VIRKSOMHED,25578198,31371716
Revision,5105513,4000402888,FUNKTION,REVISION,2011-08-17,2015-01-27,VIRKSOMHED,26052394,31371716
Revision,4751597,4000449660,FUNKTION,REVISION,2016-08-10,2200-01-01,VIRKSOMHED,30700228,39554216
Revision,4000769917,4000449660,FUNKTION,REVISION,2011-07-01,2016-08-10,VIRKSOMHED,33771231,39554216
Revision,4751597,4000799529,FUNKTION,REVISION,2009-12-09,2200-01-01,VIRKSOMHED,30700228,10183383
Revision,4751597,4000800467,FUNKTION,REVISION,2019-01-31,2200-01-01,VIRKSOMHED,30700228,10174775
Revision,4000769917,4000800467,FUNKTION,REVISION,2013-10-29,2019-01-31,VIRKSOMHED,33771231,10174775
Revision,4751597,4000675030,FUNKTION,REVISION,2009-04-16,2019-01-31,VIRKSOMHED,30700228,15502002
Revision,4751597,4000675030,FUNKTION,REVISION,2019-01-31,2200-01-01,VIRKSOMHED,30700228,15502002
Revision,4751597,4000388101,FUNKTION,REVISION,2008-03-25,2014-04-15,VIRKSOMHED,30700228,14769005
Revision,4001991026,4000388101,FUNKTION,REVISION,2014-04-15,2200-01-01,VIRKSOMHED,25578198,14769005
Revision,4751597,4000441448,FUNKTION,REVISION,2015-03-04,2200-01-01,VIRKSOMHED,30700228,26207207
Revision,1642746,4000441448,FUNKTION,REVISION,2001-04-25,2015-03-04,VIRKSOMHED,10550947,26207207
Revision,4751597,4000564035,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,21311332
Revision,5105513,4000564035,FUNKTION,REVISION,2011-08-11,2014-10-10,VIRKSOMHED,26052394,21311332
Revision,4751597,4000793351,FUNKTION,REVISION,2013-12-12,2200-01-01,VIRKSOMHED,30700228,47395518
Revision,4751597,4000656692,FUNKTION,REVISION,2008-05-29,2200-01-01,VIRKSOMHED,30700228,38570617
Revision,4751597,4000393296,FUNKTION,REVISION,2014-10-10,2200-01-01,VIRKSOMHED,30700228,15084790
Revision,5105513,4000393296,FUNKTION,REVISION,2010-08-11,2014-10-10,VIRKSOMHED,26052394,15084790
Revision,4751597,4000831457,FUNKTION,REVISION,2009-03-25,2014-05-28,VIRKSOMHED,30700228,11933238
Revision,4001991026,4000831457,FUNKTION,REVISION,2014-05-28,2015-11-01,VIRKSOMHED,25578198,11933238
Revision,4751597,4000855322,FUNKTION,REVISION,2008-10-01,2016-09-07,VIRKSOMHED,30700228,13208573
